20180827,洪山,团结大道,保利城,3室1厅,84平米,3200
20180827,洪山,团结大道,金地自在城,1室1厅,40平米,2000
20180827,洪山,团结大道,金地自在城,3室1厅,10平米,1130
20180827,洪山,团结大道,金地自在城,3室1厅,9平米,1090
20180827,洪山,团结大道,铁机还建楼二期,2室2厅,96平米,2800
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,72平米,2100
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,73平米,2200
20180827,洪山,团结大道,保利城,4室1厅,176平米,4500
20180827,洪山,团结大道,金地自在城,2室2厅,78平米,2600
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,94平米,2900
20180827,洪山,团结大道,保利城SOHO中心,1室1厅,45平米,2300
20180827,洪山,团结大道,保利城,3室2厅,123平米,2000
20180827,洪山,团结大道,铁机还建楼二期,4室1厅,94平米,2900
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,71平米,2200
20180827,洪山,团结大道,武丰佳园,1室1厅,30平米,800
20180827,洪山,团结大道,铁机还建楼二期,3室2厅,125平米,2400
20180827,洪山,团结大道,东湖尚郡,3室2厅,103平米,4500
20180827,洪山,团结大道,金地自在城,1室1厅,28平米,1500
20180827,洪山,团结大道,保利城SOHO中心,1室1厅,62平米,2600
20180827,洪山,团结大道,金地自在城,1室0厅,37平米,2000
20180827,洪山,团结大道,爱家国际华城,3室2厅,145平米,3800
20180827,洪山,团结大道,保利城,6室2厅,270平米,12000
20180827,洪山,团结大道,金地自在城,3室2厅,93平米,1800
20180827,洪山,团结大道,铁机宿舍,2室1厅,61平米,1300
20180827,洪山,团结大道,丽华苑,2室2厅,80平米,2300
20180827,洪山,团结大道,保利城,3室2厅,91平米,3500
20180827,洪山,团结大道,保利城,1室0厅,30平米,1400
20180827,洪山,团结大道,爱家国际华城,4室2厅,164平米,4800
20180827,洪山,团结大道,保利城SOHO中心,1室0厅,45平米,2200
20180827,洪山,团结大道,保利城SOHO中心,1室1厅,51平米,2200
20180827,洪山,团结大道,保利城,3室1厅,93平米,3000
20180827,洪山,团结大道,保利城SOHO中心,1室1厅,50平米,1800
20180827,洪山,团结大道,爱家国际华城,2室2厅,103平米,2700
20180827,洪山,团结大道,保利城SOHO中心,1室1厅,45平米,2200
20180827,洪山,团结大道,保利城SOHO中心,1室1厅,55平米,2300
20180827,洪山,团结大道,东湖尚郡,3室2厅,135平米,5500
20180827,洪山,团结大道,东湖尚郡,2室2厅,110平米,8000
20180827,洪山,团结大道,东沙花园北区,2室2厅,93平米,3200
20180827,洪山,团结大道,丽华苑,2室2厅,92平米,2350
20180827,洪山,团结大道,金地自在城,1室0厅,38平米,1500
20180827,洪山,团结大道,东沙花园北区,2室1厅,60平米,2500
20180827,洪山,团结大道,花畔里,2室2厅,100平米,2300
20180827,洪山,团结大道,徐东苑,2室1厅,70平米,2100
20180827,洪山,团结大道,花样年花郡二期,2室2厅,89平米,1600
20180827,洪山,团结大道,丽华苑,2室1厅,83平米,2300
20180827,洪山,团结大道,爱家国际华城,3室2厅,128平米,3900
20180827,洪山,团结大道,保利城,3室2厅,122平米,3800
20180827,洪山,团结大道,铁机还建楼二期,2室2厅,78平米,2300
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,72平米,2400
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,72平米,2200
20180827,洪山,团结大道,爱家国际华城,3室2厅,136平米,3800
20180827,洪山,团结大道,金地自在城,4室1厅,14平米,1290
20180827,洪山,团结大道,保利城,3室2厅,97平米,2800
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,72平米,2000
20180827,洪山,团结大道,铁机还建楼二期,2室2厅,73平米,2300
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,72平米,2200
20180827,洪山,团结大道,东亭新嘉源,2室2厅,83平米,2500
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,71平米,2000
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,71平米,2500
20180827,洪山,团结大道,金地自在城,3室2厅,90平米,3600
20180827,洪山,团结大道,花样年幸福万象,3室2厅,124平米,4800
20180827,洪山,团结大道,爱家皇家公馆,2室2厅,97平米,3200
20180827,洪山,团结大道,丽华苑,2室1厅,82平米,2400
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,71平米,2200
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,72平米,2000
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,72平米,2000
20180827,洪山,团结大道,保利城,3室2厅,90平米,2400
20180827,洪山,团结大道,铁机宿舍,2室1厅,68平米,1800
20180827,洪山,团结大道,花样年花郡,3室2厅,114平米,2500
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,70平米,2000
20180827,洪山,团结大道,金地自在城,1室1厅,37平米,1600
20180827,洪山,团结大道,铁机还建楼二期,2室2厅,78平米,2300
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,72平米,2200
20180827,洪山,团结大道,丽华苑,2室1厅,80平米,2600
20180827,洪山,团结大道,保利城,3室1厅,93平米,3500
20180827,洪山,团结大道,金地自在城,3室2厅,106平米,2100
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,71平米,2000
20180827,洪山,团结大道,丽华苑,2室1厅,63平米,1900
20180827,洪山,团结大道,爱家国际华城,4室2厅,150平米,6000
20180827,洪山,团结大道,保利城,3室1厅,14平米,1330
20180827,洪山,团结大道,保利城,3室1厅,11平米,1060
20180827,洪山,团结大道,保利城,5室1厅,19平米,1330
20180827,洪山,团结大道,丽华苑,2室2厅,92平米,2300
20180827,洪山,团结大道,保利城SOHO中心,1室1厅,45平米,2300
20180827,洪山,团结大道,铁机还建楼二期,3室2厅,125平米,3000
20180827,洪山,团结大道,铁机还建楼二期,2室2厅,71平米,2500
20180827,洪山,团结大道,铁机还建楼二期,2室2厅,72平米,2100
20180827,洪山,团结大道,金地自在城,3室2厅,96平米,1800
20180827,洪山,团结大道,金地自在城,1室1厅,37平米,1800
20180827,洪山,团结大道,金地自在城,4室2厅,136平米,3500
20180827,洪山,团结大道,金地自在城,5室1厅,9平米,990
20180827,洪山,团结大道,保利城,4室1厅,8平米,990
20180827,洪山,团结大道,保利城,4室1厅,15平米,1590
20180827,洪山,团结大道,保利城,4室1厅,11平米,1230
20180827,洪山,团结大道,保利城,2室2厅,90平米,2600
20180827,洪山,团结大道,花畔里,2室2厅,101平米,3000
20180827,洪山,团结大道,丽华苑,2室2厅,92平米,2300
20180827,洪山,团结大道,金地自在城,1室0厅,38平米,1500
20180827,洪山,团结大道,丽华苑,2室2厅,92平米,2350
20180827,洪山,团结大道,徐东苑,2室1厅,70平米,2100
20180827,洪山,团结大道,丽华苑,2室1厅,68平米,2200
20180827,洪山,团结大道,花畔里,2室2厅,100平米,2300
20180827,洪山,团结大道,徐东苑,2室1厅,70平米,2100
20180827,洪山,团结大道,花样年花郡二期,2室2厅,89平米,1600
20180827,洪山,团结大道,铁机还建楼二期,3室2厅,125平米,3000
20180827,洪山,团结大道,金地自在城,1室1厅,40平米,1600
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,72平米,2000
20180827,洪山,团结大道,保利城,3室1厅,95平米,1800
20180827,洪山,团结大道,保利城,4室1厅,15平米,1590
20180827,洪山,团结大道,爱家国际华城,3室2厅,125平米,3500
20180827,洪山,团结大道,保利城,2室2厅,80平米,2600
20180827,洪山,团结大道,铁机还建楼二期,2室2厅,96平米,2400
20180827,洪山,团结大道,丽华苑,2室2厅,92平米,2350
20180827,洪山,团结大道,保利城,2室2厅,90平米,2600
20180827,洪山,团结大道,金鹤园四期,3室2厅,126平米,2800
20180827,洪山,团结大道,保利城SOHO中心,1室1厅,58平米,2200
20180827,洪山,团结大道,保利城,3室2厅,123平米,2000
20180827,洪山,团结大道,保利城,1室1厅,20平米,1300
20180827,洪山,团结大道,铁机还建楼二期,4室1厅,120平米,3200
20180827,洪山,团结大道,中南宿舍,2室1厅,73平米,1500
20180827,洪山,团结大道,保利城,3室1厅,96平米,3000
20180827,洪山,团结大道,铁机还建楼二期,2室2厅,71平米,2200
20180827,洪山,团结大道,爱家皇家公馆,2室1厅,70平米,2500
20180827,洪山,团结大道,金地自在城,5室1厅,9平米,990
20180827,洪山,团结大道,保利城,3室1厅,11平米,1060
20180827,洪山,团结大道,金地自在城,4室1厅,8平米,960
20180827,洪山,团结大道,保利城,4室1厅,11平米,1230
20180827,洪山,团结大道,丽华苑,2室2厅,86平米,2600
20180827,洪山,团结大道,保利城,4室1厅,16平米,1660
20180827,洪山,团结大道,保利城,3室1厅,7平米,1030
20180827,洪山,团结大道,保利城,4室1厅,11平米,1260
20180827,洪山,团结大道,金地自在城,4室1厅,6平米,830
20180827,洪山,团结大道,保利城,3室1厅,10平米,1230
20180827,洪山,团结大道,保利城,4室1厅,12平米,1190
20180827,洪山,团结大道,金地自在城,5室1厅,8平米,990
20180827,洪山,团结大道,保利城,3室1厅,9平米,1090
20180827,洪山,团结大道,保利城,3室1厅,13平米,1330
20180827,洪山,团结大道,金地自在城,4室1厅,8平米,1090
20180827,洪山,团结大道,金地自在城,4室1厅,11平米,1090
20180827,洪山,团结大道,保利城,3室1厅,9平米,1030
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,71平米,2100
20180827,洪山,团结大道,徐东苑,1室1厅,36平米,1800
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,71平米,2100
20180827,洪山,团结大道,金地自在城,4室1厅,8平米,1030
20180827,洪山,团结大道,金地自在城,4室1厅,8平米,960
20180827,洪山,团结大道,金地自在城,4室1厅,8平米,990
20180827,洪山,团结大道,金地自在城,4室1厅,8平米,1030
20180827,洪山,团结大道,铁机还建楼二期,2室2厅,71平米,2500
20180827,洪山,团结大道,铁机还建楼二期,2室2厅,72平米,2100
20180827,洪山,团结大道,金地自在城,3室2厅,96平米,1800
20180827,洪山,团结大道,金地自在城,1室1厅,37平米,1800
20180827,洪山,团结大道,金地自在城,4室2厅,136平米,3500
20180827,洪山,团结大道,丽华苑,2室1厅,68平米,2200
20180827,洪山,团结大道,东沙花园北区,2室1厅,60平米,2500
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,73平米,2100
20180827,洪山,团结大道,东亭新嘉源,3室1厅,104平米,2700
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,72平米,2300
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,75平米,2000
20180827,洪山,团结大道,金地自在城,2室2厅,88平米,2300
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,72平米,2000
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,72平米,2000
20180827,洪山,团结大道,东亭新嘉源,3室2厅,100平米,3000
20180827,洪山,团结大道,爱家皇家公馆,2室2厅,59平米,3700
20180827,洪山,团结大道,金地自在城,4室1厅,8平米,990
20180827,洪山,团结大道,金地自在城,4室1厅,8平米,990
20180827,洪山,团结大道,东湖尚郡,3室2厅,102平米,9000
20180827,洪山,团结大道,保利城,4室1厅,11平米,990
20180827,洪山,团结大道,保利城,5室1厅,9平米,960
20180827,洪山,团结大道,东亭新嘉源,3室2厅,110平米,2900
20180827,洪山,团结大道,保利城,5室1厅,9平米,990
20180827,洪山,团结大道,保利城,4室1厅,15平米,1660
20180827,洪山,团结大道,保利城,4室1厅,13平米,1290
20180827,洪山,团结大道,保利城,5室1厅,19平米,1260
20180827,洪山,团结大道,保利城,5室1厅,13平米,1490
20180827,洪山,团结大道,保利城,4室1厅,15平米,1630
20180827,洪山,团结大道,保利城,4室1厅,13平米,1290
20180827,洪山,团结大道,保利城,4室1厅,11平米,960
20180827,洪山,团结大道,保利城,4室1厅,11平米,990
20180827,洪山,团结大道,金地自在城,3室1厅,9平米,1060
20180827,洪山,团结大道,保利城,4室1厅,11平米,1290
20180827,洪山,团结大道,保利城,4室1厅,8平米,930
20180827,洪山,团结大道,保利城,4室1厅,9平米,990
20180827,洪山,团结大道,金地自在城,3室1厅,7平米,890
20180827,洪山,团结大道,金地自在城,3室1厅,25平米,1760
20180827,洪山,团结大道,东亭新嘉源,4室2厅,120平米,3000
20180827,洪山,团结大道,东亭新嘉源,3室2厅,100平米,3000
20180827,洪山,团结大道,爱家皇家公馆,2室1厅,77平米,3000
20180827,洪山,团结大道,保利城,1室1厅,18平米,1040
20180827,洪山,团结大道,丽华苑,2室1厅,84平米,1900
20180827,洪山,团结大道,爱家皇家公馆,4室2厅,159平米,6000
20180827,洪山,团结大道,徐东苑,2室1厅,73平米,2300
20180827,洪山,团结大道,徐东苑,2室1厅,64平米,2000
20180827,洪山,团结大道,徐东苑,1室1厅,40平米,1300
20180827,洪山,团结大道,东沙花园北区,2室1厅,60平米,2400
20180827,洪山,团结大道,保利城SOHO中心,1室1厅,44平米,2100
20180827,洪山,团结大道,保利城,3室1厅,105平米,3000
20180827,洪山,团结大道,丽华苑,2室2厅,80平米,2500
20180827,洪山,团结大道,丽华苑,2室1厅,80平米,2400
20180827,洪山,团结大道,江南新天地A区,2室1厅,92平米,2400
20180827,洪山,团结大道,爱家国际华城,3室2厅,128平米,3200
20180827,洪山,团结大道,江南·新天地,3室2厅,94平米,2500
20180827,洪山,团结大道,保利城SOHO中心,1室0厅,45平米,2000
20180827,洪山,团结大道,金地自在城,1室0厅,37平米,1800
20180827,洪山,团结大道,爱家皇家公馆,1室1厅,50平米,2400
20180827,洪山,团结大道,保利城,3室2厅,93平米,3000
20180827,洪山,团结大道,铁机还建楼二期,3室1厅,11平米,860
20180827,洪山,团结大道,铁机还建楼二期,3室1厅,9平米,1030
20180827,洪山,团结大道,铁机还建楼二期,3室1厅,9平米,890
20180827,洪山,团结大道,保利城SOHO中心,1室0厅,45平米,2000
20180827,洪山,团结大道,保利城SOHO中心,2室2厅,45平米,3500
20180827,洪山,团结大道,花样年幸福万象,1室0厅,30平米,2000
20180827,洪山,团结大道,武丰佳园,1室0厅,19平米,900
20180827,洪山,团结大道,保利城,3室2厅,97平米,3500
20180827,洪山,团结大道,保利城,4室2厅,180平米,4500
20180827,洪山,团结大道,保利城,3室2厅,106平米,2500
20180827,洪山,团结大道,徐东苑,2室1厅,65平米,2000
20180827,洪山,团结大道,保利城,3室1厅,93平米,3000
20180827,洪山,团结大道,保利城,3室1厅,94平米,2000
20180827,洪山,团结大道,铁机还建楼二期,4室1厅,126平米,3300
20180827,洪山,团结大道,保利城,3室2厅,120平米,6500
20180827,洪山,团结大道,金鹤园四期,2室1厅,112平米,2500
20180827,洪山,团结大道,保利城,3室1厅,94平米,3000
20180827,洪山,团结大道,铁机还建楼二期,2室1厅,72平米,2200
20180827,洪山,团结大道,保利城,3室2厅,97平米,3500
20180827,洪山,团结大道,保利城,2室2厅,89平米,2800
20180827,洪山,团结大道,保利城,4室2厅,180平米,8000
20180827,洪山,团结大道,保利城,1室0厅,15平米,850
20180827,洪山,团结大道,保利城,3室2厅,99平米,2700
20180827,洪山,团结大道,保利城,3室2厅,93平米,3200
20180827,洪山,团结大道,丽华苑,2室1厅,80平米,2400
20180827,洪山,团结大道,江南·新天地,3室2厅,94平米,2500
20180827,洪山,团结大道,铁机还建楼二期,3室1厅,9平米,1030
20180827,洪山,团结大道,铁机还建楼二期,3室1厅,11平米,860
20180827,洪山,团结大道,铁机还建楼二期,3室1厅,9平米,890
20180827,洪山,团结大道,保利城SOHO中心,1室0厅,45平米,2000
20180827,洪山,团结大道,保利城,3室2厅,93平米,3000
20180827,洪山,团结大道,金地自在城,1室0厅,37平米,1800
20180827,洪山,团结大道,爱家皇家公馆,1室1厅,50平米,2400
20180827,洪山,团结大道,爱家国际华城,3室2厅,128平米,3200
20180827,洪山,团结大道,保利城SOHO中心,1室0厅,45平米,2000
20180827,洪山,团结大道,东湖尚郡,3室2厅,130平米,7500
20180827,洪山,团结大道,菁华园,2室1厅,70平米,2400
20180827,洪山,团结大道,保利城,3室2厅,121平米,3300
20180827,洪山,团结大道,保利城,3室1厅,12平米,1090
20180827,洪山,团结大道,保利城,3室1厅,12平米,1090
20180827,洪山,团结大道,保利城,3室1厅,8平米,990
20180827,洪山,团结大道,东湖尚郡,3室2厅,130平米,7500
20180827,洪山,团结大道,徐东苑,2室1厅,65平米,2300
20180827,洪山,团结大道,江南新天地A区,2室1厅,82平米,2800
20180827,洪山,团结大道,保利城,2室1厅,89平米,2600
20180827,洪山,团结大道,保利城,4室1厅,9平米,990
20180827,洪山,团结大道,保利城,3室1厅,9平米,1090
20180827,洪山,团结大道,保利城,4室1厅,7平米,990
20180827,洪山,团结大道,保利城,3室1厅,19平米,1290
20180827,洪山,团结大道,保利城,4室1厅,12平米,1160
20180827,洪山,团结大道,保利城,4室1厅,8平米,990
20180827,洪山,团结大道,金地自在城,5室1厅,8平米,1030
20180827,洪山,团结大道,保利城,3室1厅,9平米,1030
20180827,洪山,团结大道,保利城,3室1厅,17平米,1330
20180827,洪山,团结大道,丽华苑,4室1厅,9平米,1230
20180827,洪山,团结大道,丽华苑,4室1厅,7平米,960
20180827,洪山,团结大道,丽华苑,4室1厅,6平米,830
20180827,洪山,团结大道,保利城,4室1厅,8平米,960
20180827,洪山,团结大道,保利城,4室1厅,8平米,930
20180827,洪山,团结大道,保利城,4室1厅,15平米,1630
20180827,洪山,团结大道,丽华苑,4室1厅,11平米,1060
20180827,洪山,团结大道,保利城,4室1厅,15平米,1630
20180827,洪山,团结大道,爱家国际华城,2室2厅,100平米,3100
20180827,洪山,团结大道,丽华苑,3室1厅,6平米,860
20180827,洪山,团结大道,保利城,4室1厅,8平米,930
20180827,洪山,团结大道,保利城,5室1厅,16平米,1560
20180827,洪山,团结大道,保利城,5室1厅,7平米,930
20180827,洪山,团结大道,保利城,3室1厅,9平米,1090
20180827,洪山,团结大道,保利城,3室1厅,8平米,1030
20180827,洪山,团结大道,保利城,3室1厅,9平米,1090
20180827,洪山,团结大道,保利城,3室1厅,17平米,1330
20180827,洪山,团结大道,丽华苑,3室1厅,10平米,1260
20180827,洪山,团结大道,铁机还建楼二期,2室2厅,72平米,2200
20180827,洪山,团结大道,丽华苑,3室1厅,9平米,990
20180827,洪山,团结大道,丽华苑,3室1厅,12平米,1130
20180827,洪山,团结大道,丽华苑,3室1厅,11平米,1290
20180827,洪山,团结大道,金地自在城,4室1厅,12平米,1290
20180827,洪山,团结大道,保利城,3室1厅,14平米,1290
20180827,洪山,团结大道,金地自在城,4室1厅,6平米,960
20180827,洪山,团结大道,保利城,6室1厅,14平米,1660
20180827,洪山,团结大道,保利城,6室1厅,11平米,1560
20180827,洪山,团结大道,保利城,6室1厅,8平米,1090
20180827,洪山,团结大道,金地自在城,4室1厅,12平米,1590
20180827,洪山,团结大道,保利城,5室1厅,7平米,930
20180827,洪山,团结大道,保利城,5室1厅,16平米,1560
20180827,洪山,团结大道,保利城,4室1厅,15平米,1660
20180827,洪山,团结大道,保利城,4室1厅,13平米,1290
20180827,洪山,团结大道,东湖尚郡,4室2厅,204平米,8000
20180827,洪山,团结大道,丽华苑,3室1厅,9平米,1030
20180827,洪山,团结大道,丽华苑,3室1厅,8平米,930
20180827,洪山,团结大道,金地自在城,3室1厅,9平米,1130
20180827,洪山,团结大道,金地自在城,4室1厅,8平米,990
20180827,洪山,团结大道,金地自在城,4室1厅,14平米,1390
20180827,洪山,团结大道,保利城,4室1厅,7平米,930
20180827,洪山,团结大道,金地自在城,4室1厅,14平米,1230
20180827,洪山,团结大道,金地自在城,4室1厅,14平米,1260
20180827,洪山,团结大道,保利城,4室1厅,11平米,960
20180827,洪山,团结大道,金地自在城,4室1厅,12平米,1530
20180827,洪山,团结大道,金地自在城,4室1厅,12平米,1590
20180827,洪山,团结大道,金地自在城,4室1厅,14平米,1290
20180827,洪山,团结大道,金地自在城,3室1厅,9平米,1130
20180827,洪山,团结大道,金地自在城,3室1厅,23平米,1860
20180827,洪山,团结大道,金地自在城,1室1厅,37平米,1900
20180827,洪山,团结大道,保利城,5室1厅,19平米,1630
20180827,洪山,团结大道,保利城,5室1厅,13平米,1530
20180827,洪山,团结大道,保利城,5室1厅,9平米,990
20180827,洪山,团结大道,保利城,5室1厅,19平米,1290
20180827,洪山,团结大道,铁机还建楼二期,1室1厅,45平米,1000
20180827,洪山,团结大道,保利城,4室1厅,12平米,1190
20180827,洪山,团结大道,保利城,4室1厅,11平米,1160
20180827,洪山,团结大道,保利城,4室1厅,10平米,1090
20180827,洪山,团结大道,保利城,4室1厅,7平米,930
20180827,洪山,团结大道,保利城,4室1厅,6平米,930
20180827,洪山,团结大道,保利城,3室1厅,7平米,1090
20180827,洪山,团结大道,保利城,4室1厅,15平米,1560
20180827,洪山,团结大道,保利城,4室1厅,9平米,960
20180827,洪山,团结大道,保利城,4室1厅,15平米,1290
20180827,洪山,团结大道,保利城,4室1厅,7平米,890
20180827,洪山,团结大道,保利城,4室1厅,13平米,1190
20180827,洪山,团结大道,金地自在城,4室1厅,8平米,1090
20180827,洪山,团结大道,保利城,3室1厅,10平米,1230
20180827,洪山,团结大道,保利城,4室1厅,11平米,1030
20180827,洪山,团结大道,保利城,4室1厅,8平米,990
20180827,洪山,团结大道,丽华苑,3室1厅,13平米,1260
20180827,洪山,团结大道,丽华苑,3室1厅,9平米,1030
20180827,洪山,团结大道,丽华苑,3室1厅,9平米,1130
20180827,洪山,团结大道,保利城,4室1厅,15平米,1630
20180827,洪山,团结大道,保利城,4室1厅,8平米,960
20180827,洪山,团结大道,保利城,4室1厅,11平米,1290
20180827,洪山,团结大道,丽华苑,4室1厅,6平米,830
20180827,洪山,团结大道,丽华苑,4室1厅,11平米,1060
20180827,洪山,团结大道,保利城,4室1厅,15平米,1630
20180827,洪山,团结大道,爱家国际华城,2室1厅,129平米,3200
20180827,洪山,团结大道,保利城,3室1厅,9平米,1030
20180827,洪山,团结大道,保利城,3室1厅,17平米,1330
20180827,洪山,团结大道,保利城,5室1厅,15平米,1590
20180827,洪山,团结大道,丽华苑,3室1厅,9平米,1030
20180827,洪山,团结大道,丽华苑,3室1厅,10平米,1260
20180827,洪山,团结大道,铁机还建楼二期,2室2厅,72平米,2200
20180827,洪山,团结大道,保利城,5室1厅,7平米,930
20180827,洪山,团结大道,保利城,5室1厅,16平米,1560
20180827,洪山,团结大道,铁机还建楼二期,1室1厅,45平米,1000
20180827,洪山,团结大道,保利城,4室1厅,8平米,960
20180827,洪山,团结大道,保利城,4室1厅,8平米,930
20180827,洪山,团结大道,保利城,4室1厅,15平米,1630
20180827,洪山,团结大道,丽华苑,4室1厅,10平米,1160
20180827,洪山,团结大道,丽华苑,4室1厅,11平米,1090
20180827,洪山,团结大道,丽华苑,4室1厅,6平米,830
20180827,洪山,团结大道,金地自在城,5室1厅,14平米,1590
20180827,洪山,团结大道,金地自在城,5室1厅,6平米,860
20180827,洪山,团结大道,金地自在城,5室1厅,9平米,990
20180827,洪山,团结大道,保利城,4室1厅,13平米,1090
20180827,洪山,团结大道,保利城,4室1厅,13平米,1290
20180827,洪山,团结大道,铁机还建楼二期,3室1厅,72平米,2400
20180827,洪山,团结大道,保利城,4室1厅,15平米,1630
20180827,洪山,团结大道,保利城,4室1厅,13平米,1290
20180827,洪山,团结大道,丽华苑,3室1厅,12平米,1090
20180827,洪山,团结大道,丽华苑,3室1厅,9平米,960
20180827,洪山,团结大道,丽华苑,3室1厅,15平米,1230
20180827,洪山,团结大道,金地自在城,4室1厅,12平米,1590
20180827,洪山,团结大道,保利城,5室1厅,7平米,930
20180827,洪山,团结大道,保利城,5室1厅,16平米,1560
20180827,洪山,团结大道,保利城,4室1厅,12平米,1090
20180827,洪山,团结大道,保利城,4室1厅,9平米,990
20180827,洪山,团结大道,丽华苑,4室1厅,10平米,1160
20180827,洪山,团结大道,丽华苑,4室1厅,11平米,1090
20180827,洪山,团结大道,丽华苑,4室1厅,6平米,830
20180827,洪山,团结大道,保利城,4室1厅,13平米,1090
20180827,洪山,团结大道,保利城,4室1厅,13平米,1290
20180827,洪山,团结大道,金地自在城,5室1厅,14平米,1590
20180827,洪山,团结大道,金地自在城,5室1厅,6平米,860
20180827,洪山,团结大道,金地自在城,5室1厅,9平米,990
20180827,洪山,团结大道,铁机还建楼二期,3室1厅,72平米,2400
20180827,洪山,团结大道,丽华苑,3室1厅,13平米,1130
20180827,洪山,团结大道,丽华苑,3室1厅,9平米,1030
20180827,洪山,团结大道,丽华苑,3室1厅,12平米,1060
20180827,洪山,团结大道,丽华苑,3室1厅,9平米,960
20180827,洪山,团结大道,丽华苑,3室1厅,9平米,1260
20180827,洪山,团结大道,铁机还建楼二期,3室1厅,72平米,2400
20180827,洪山,团结大道,保利城,4室1厅,9平米,990
20180827,洪山,团结大道,保利城,4室1厅,8平米,930
20180827,洪山,团结大道,保利城,4室1厅,11平米,1290
